Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;897	18932	15132;-421	-250	-101;2048	-3126	1272;4109970.000;60.738;28.450
0.00850;900	19266	15206;-421	-250	-101;1445	-2254	1634;4110002.000;60.738;28.450
0.01250;1255	18755	14398;-420	-251	-93;1492	-1820	3257;4110002.000;60.738;28.450
0.01650;392	18314	13642;-420	-251	-93;128	-1956	5286;4110002.000;60.738;28.450
0.02050;669	18158	13407;-422	-248	-99;15	-2021	5545;4110002.000;60.738;28.450
0.02450;1088	17173	13245;-422	-248	-99;137	-1982	6296;4110002.000;60.738;28.450
0.02850;829	16065	12901;-427	-252	-102;244	-1311	6594;4110002.000;60.738;28.450
0.03250;719	15406	12291;-427	-252	-102;801	-1386	7299;4110002.000;60.734;28.450
0.03700;853	14475	11709;-419	-256	-97;1369	-1603	7959;4110002.000;60.734;28.450
0.04150;1151	14020	10984;-419	-256	-97;2095	-1337	8270;4110000.000;60.734;28.450
0.04600;1495	14026	10436;-419	-261	-98;2727	-1208	8635;4110000.000;60.734;28.450
0.05050;1849	14237	10436;-419	-261	-98;3226	-997	8930;4110000.000;60.734;28.450
0.05500;2347	14353	10448;-420	-263	-102;3270	-524	9241;4110000.000;60.734;28.450
0.05950;2601	14203	10265;-420	-263	-102;2812	49	9376;4110000.000;60.734;28.450
0.06400;2860	14152	9800;-416	-266	-90;1976	736	9452;4110000.000;60.734;28.450
0.06850;2991	14136	9513;-416	-266	-90;769	1550	9513;4110000.000;60.734;28.450
0.07300;3125	14242	9147;-412	-266	-99;-636	2259	9501;4110000.000;60.734;28.450
0.07750;3310	13882	8950;-412	-266	-99;-2417	3131	9545;4109980.000;60.734;28.450
0.08200;3481	13053	9112;-413	-276	-94;-3945	3692	9452;4109980.000;60.734;28.450
0.08650;3698	11666	9071;-413	-276	-94;-5167	4165	9359;4109980.000;60.734;28.450
0.09100;3678	9381	8794;-408	-275	-102;-6047	5104	9331;4109980.000;60.734;28.450
0.09550;3551	6672	8770;-408	-275	-102;-6393	5571	9033;4109980.000;60.734;28.450
0.10000;3198	4629	8550;-406	-277	-107;-6195	6173	8754;4109980.000;60.734;28.450
0.10450;2830	3213	8335;-406	-277	-107;-5328	6588	8751;4109980.000;60.734;28.450
0.10900;2489	2457	7814;-406	-274	-112;-4159	7032	8546;4109980.000;60.734;28.450
0.11350;1993	2451	7834;-406	-274	-112;-2732	7253	8267;4109982.000;60.734;28.450
0.11800;1481	3124	7881;-407	-281	-112;-1292	7376	8222;4109982.000;60.734;28.450
0.12250;1065	3950	8435;-407	-281	-112;-155	7350	7767;4109982.000;60.734;28.450
0.12700;870	4699	9265;-398	-280	-111;524	7259	7385;4109982.000;60.734;28.450
0.13150;651	5169	9971;-398	-280	-111;1228	7123	7212;4109982.000;60.734;28.450
0.13600;759	4684	10326;-399	-286	-115;1643	6967	7161;4109982.000;60.734;28.450
0.14050;821	4076	10972;-399	-286	-115;1787	6948	6825;4109982.000;60.734;28.450
0.14500;749	4054	11667;-398	-289	-118;1564	7227	6693;4109982.000;60.734;28.450
0.14950;241	4918	12658;-398	-289	-118;1627	7440	6753;4109944.000;60.734;28.450
0.15400;-478	5950	13108;-396	-285	-115;1910	7450	7096;4109944.000;60.734;28.450
0.15850;-881	6259	13989;-396	-285	-115;1891	6922	6682;4109944.000;60.787;28.450
0.16300;-327	6531	14333;-394	-284	-115;1382	6510	5731;4109944.000;60.787;28.450
0.16750;-27	5749	15079;-394	-284	-115;1291	6598	5337;4109944.000;60.787;28.450
0.17200;-70	4710	14983;-394	-287	-117;1517	6737	5311;4109944.000;60.787;28.450
0.17650;71	4268	14152;-395	-289	-116;2114	6575	5555;4109944.000;60.787;28.450
0.18100;210	4061	13755;-395	-289	-116;2655	6248	5106;4109967.000;60.787;28.450
0.18550;282	3568	13414;-392	-289	-117;2768	6517	4083;4109967.000;60.787;28.450
0.19000;-189	3669	13449;-392	-289	-117;2696	6585	3487;4109967.000;60.787;28.450
0.19450;-680	4089	13553;-393	-282	-121;2705	6488	3391;4109967.000;60.787;28.450
0.19900;-1171	4035	13571;-393	-282	-121;2799	6238	3279;4109967.000;60.787;28.450
0.20350;-1404	3949	14307;-395	-284	-124;2938	5639	2817;4109967.000;60.787;28.450
0.20800;-1374	4147	14736;-395	-284	-124;3242	5195	2288;4109967.000;60.787;28.450
0.21250;-1549	4588	14716;-393	-280	-118;3934	4926	2058;4109967.000;60.787;28.450
